date,ensemble_01_m^3/d,ensemble_10_m^3/d,ensemble_11_m^3/d,ensemble_12_m^3/d,ensemble_13_m^3/d,ensemble_14_m^3/d,ensemble_15_m^3/d,ensemble_16_m^3/d,ensemble_17_m^3/d,ensemble_18_m^3/d,ensemble_19_m^3/d,ensemble_02_m^3/d,ensemble_20_m^3/d,ensemble_21_m^3/d,ensemble_22_m^3/d,ensemble_23_m^3/d,ensemble_24_m^3/d,ensemble_25_m^3/d,ensemble_26_m^3/d,ensemble_27_m^3/d,ensemble_28_m^3/d,ensemble_29_m^3/d,ensemble_03_m^3/d,ensemble_30_m^3/d,ensemble_31_m^3/d,ensemble_32_m^3/d,ensemble_33_m^3/d,ensemble_34_m^3/d,ensemble_35_m^3/d,ensemble_36_m^3/d,ensemble_37_m^3/d,ensemble_38_m^3/d,ensemble_39_m^3/d,ensemble_04_m^3/d,ensemble_40_m^3/d,ensemble_41_m^3/d,ensemble_42_m^3/d,ensemble_43_m^3/d,ensemble_44_m^3/d,ensemble_45_m^3/d,ensemble_46_m^3/d,ensemble_47_m^3/d,ensemble_48_m^3/d,ensemble_49_m^3/d,ensemble_05_m^3/d,ensemble_50_m^3/d,ensemble_51_m^3/d,ensemble_06_m^3/d,ensemble_07_m^3/d,ensemble_08_m^3/d,ensemble_09_m^3/d,flow_max_m^3/d,flow_75%_m^3/d,flow_avg_m^3/d,flow_25%_m^3/d,flow_min_m^3/d
2024-08-10,150989.44752000002,152257.18391999998,137788.84296,155654.9946,142357.70088,159155.44092,153894.17556,140767.93331999998,141609.05028,147383.22924000002,138088.24164,140236.99560000002,146349.87443999999,143503.623,137936.12148,138250.1412,151826.01768,155255.6214,140055.05988,145061.307,145083.14136,138763.38744000002,143355.93192,139484.20428,155624.02452,142431.28128,139264.23851999998,142993.26791999998,141939.5184,141348.42468,150576.39072,139432.19148,146168.9658,152970.45264,141758.667,139919.57928,136976.26068,139549.01724,156077.87939999998,151988.02092,152019.60228,138179.69928,137675.72376,168857.0226,144348.89688000001,143273.68344,139195.58184,153091.51848000003,143808.16032,137447.79084,142791.20316,248289.71039999998,149375.91655254364,1161539.49888,138962.41278648376,128497.45824
2024-08-11,196296.48432,247146.7842,171681.39108,372758.47056000005,136428.5268,224753.70023999998,180794.17512,160124.61995999998,154364.3028,165088.59372,172211.35032,249638.66496,152316.90899999999,181750.12308,152211.14892,160244.67924,196798.89167999997,211262.75604,217686.99996000002,216025.62516,211117.36536,175990.82976,241829.67419999998,178573.33224000002,246693.64968,231021.06012,226038.58596,184784.5548,205626.29868,153758.77812000003,177495.9858,150982.28064,311283.64152,193658.43636,148714.69644,220929.50556000002,142812.16056,167683.81104,246910.05143999998,236940.79284,228831.69816,168903.38591999997,176472.46548,304241.11704,234515.62800000003,146120.45004000003,198546.58224000002,267604.80084,156366.63792,146013.3162,200689.3152,551043.4752,226006.16483688354,1600115.2732799998,162393.36547851562,120442.70592000001
2024-08-12,252621.82152,561567.32244,226102.8114,509219.79588000005,104266.74672000001,379246.3416,203531.16996000003,173795.74056,205002.5058,283888.33884,463027.29300000006,506045.96531999996,159809.71572,259614.29664000002,271928.88432,330014.31048,341816.82804,205091.80667999998,355319.58852,209627.26668,240501.72672000004,244085.88708000001,428068.06884,405886.9446,740571.88032,398681.92764,196036.22916,171979.92684,348810.25464000006,274106.34036000003,335184.88824,206346.6306,737510.6527199999,373983.11387999996,166137.62579999998,1047893.436,176757.89112000001,174843.09756,269720.57268,544313.40984,350002.0422,230526.15768,233980.7148,385215.1938,331572.54852,108376.80443999999,558670.29696,316223.46216,127052.31564,182069.01576,381479.868,1199019.1104000001,387828.87897491455,2617745.54112,199877.7671098709,94479.03072
2024-08-13,331358.90616,382116.38328,280406.03436,461101.52448,90686.76299999999,295600.04892,266773.31747999997,179032.37868000002,242270.84772000002,241362.9144,309178.82628000004,681020.70192,107355.994164,415402.49196,323056.38996,311479.8408,310504.11264,155500.41528000002,520198.27236000006,159723.252,247496.73119999998,234532.25568,498172.00392000005,567526.18464,556159.62096,683794.4432399999,218218.13747999998,140805.99036,778491.3348000001,336537.2232,531724.73544,202223.38931999996,632984.8939200001,411718.03955999995,161769.09384,978070.7016,183522.40092,158830.41168000002,272750.04828,492208.37028000003,364184.64324,310443.37992,233766.84024,431575.4358,447234.32664,114176.45628000001,637436.1636,308340.729,124895.30724,201540.1554,683521.03152,1186365.3983999998,472720.6964492798,2856279.13632,210103.81021499634,80936.507232
2024-08-14,211309.04700000002,230005.89144000004,232525.16531999997,318244.20804,74899.96160400001,211461.22223999997,169090.73352,148787.40096,185909.0562,126069.56316,272854.93464,576856.51848,57734.823491999996,328943.36088,328641.00732,177321.21372,206306.1252,112945.70880000001,355423.48344,161321.71896,176463.13968000002,207585.6498,439516.94687999994,427951.00332,461801.3202,450067.78116,165332.68128,112621.15152000001,457311.49452000007,196643.93112,802044.0719999999,135847.17576,539069.2398000001,249278.41908000002,105288.21287999999,476764.20288,111688.35336,119004.69996,202920.04223999998,418815.35352,276816.84984000004,237093.86124,169898.75928,299388.852,370487.07828,101779.75728,395591.39531999995,163585.90764,110082.56292000001,171896.3262,606641.32764,875682.7488000002,365590.771150589,2140537.85568,155680.22997379303,43028.44416
2024-08-15,99903.693708,163378.33164,156774.59063999998,230755.81104,86617.49266799999,198522.99936000002,127337.24556000001,175257.24948,111389.52708,88314.86376000001,321465.09204,500828.96808,54314.74656,217813.43448,345719.08512,182157.50232,199731.21696000002,120729.14568000002,196241.56848000002,146941.50276,122117.94468,211669.821,441339.05916000006,241068.36276,305358.54228,329771.65392,168470.16767999998,98063.77536,281789.60615999997,128453.15448000001,463141.08936,84637.38167999999,474841.63223999995,166577.19335999998,61804.751328,458579.17908000003,62063.549675999995,82633.73500799999,208550.00448,249647.6052,210419.35056,125588.40156000001,114388.69032,177111.30924,341041.84596,72113.188356,226393.11216000002,98026.11792,96343.6302,156401.97228,317837.92284,620076.9887999999,246568.73574256897,1615755.01248,110984.98899936676,49642.049664000006
2024-08-16,66555.91216800001,114218.97696000001,122046.20136,214856.95824,96126.42815999998,174921.66864,117444.88511999999,179987.98103999998,84436.439256,90438.61248,822261.1967999999,741142.7856000001,129195.82295999999,172959.2028,208991.86488,179003.61288,158422.34664,135393.72048000002,150750.0504,119293.80192,111888.92016000001,228821.18975999998,303538.536,176778.342,237521.78639999998,344574.67176,147435.02064,95089.40136,248710.5864,171013.48128,283902.59592,80359.38374399999,363796.23744,144533.51856,72198.53935199999,284219.13528,71508.870576,98198.62848000001,227244.78719999996,162943.79688,201556.76256,85157.79825600001,104574.4128,116571.30335999999,323816.0976,77327.984016,162375.58728,76088.139912,106905.78504000002,160720.53048000002,181236.7764,865385.4240000001,216615.02237319946,747377.08992,104809.68747138977,58527.69696
2024-08-17,76366.125432,94609.9872,95090.73624,259105.74623999998,78403.212144,172496.83752,99545.22216,156641.86296,109695.63672000001,100804.41792,480003.18552000006,885034.8468,140593.07592000003,134735.5404,119456.7372,120190.31207999999,126416.45807999998,168808.61592,180451.64231999998,135721.82016,135710.03087999998,206644.69872,193547.44584,170430.84072,205260.52319999997,312136.49592,121420.0368,86709.22452,233125.02432000003,255294.84528,282415.85495999997,209834.23896000002,194411.87784,199177.72128,102488.3928,168238.88784,123742.81655999999,148995.83232,241484.51592,129279.42791999999,364264.19064000004,77460.24384,91817.313264,169006.29696,444052.91663999995,93578.71247999999,143329.33584,66211.445952,133785.14904,182753.70984,247626.00936000003,991119.672,211490.0728225708,742620.15648,106719.25377845764,61527.470400000006
2024-08-18,85677.71976,87591.280176,85787.10324,240851.13048,56063.71476,181608.30072,112471.12440000002,150882.44111999997,93475.66449600001,157806.86544000002,185915.50488,824783.0572799998,188385.21216,113621.61599999998,127984.78872,222171.01847999997,198200.91312,191824.0164,217283.58000000002,316683.23976,182191.98456,189033.3504,164113.0632,1417327.6535999998,187400.46600000001,215703.42552,138032.316,72551.79504,238164.61967999997,432892.87487999996,297137.0628,425887.72919999994,120302.05968,265931.02872,88409.87244,151861.81319999998,97674.31872000001,140983.5888,171039.61512,159076.87632,437084.6616,78605.22528,71194.02444,251653.15224000002,560675.8115999999,117100.27656,130323.92616,107433.16848,138063.62735999998,154259.92512000003,138833.61984,2055198.1824000003,229166.32118225098,876863.61216,115107.34362602234,49826.94048
2024-08-19,71808.414624,101894.49864,127724.73767999999,223013.43576000002,79973.81424,193495.1652,112886.91792,146386.81368,71429.96383200001,288700.70759999997,81315.3762,525940.17552,150173.90712,119503.12535999999,94373.22528,303003.11088,178069.77576000002,338644.14768,223835.41511999996,270346.35816,214790.89031999998,167301.81936,153532.02888,5463579.0384,178636.32864,137196.0828,217700.73432,59135.578632,250528.88087999998,344658.82967999997,247834.77768,296577.91224,116984.39472000001,200220.75288000001,123540.61895999999,137167.14528,60935.26428,83337.73344000001,118960.812,239294.62152,349858.9368,91815.39215999999,64451.60172,200934.34991999998,396154.57104000007,95438.68848,91984.6476,273256.00128,124547.76,116475.71688,126148.5468,7474092.48,242692.61112213135,1132980.27264,103737.2793674469,48584.741760000004
