,date,S351_S_FLOW_cmd
165,1990-06-16,0.0
166,1990-06-17,0.0
167,1990-06-18,1923155.17387741
168,1990-06-19,2652430.41270063
169,1990-06-20,900584.458570944
170,1990-06-21,1984221.69951157
171,1990-06-22,1216315.03281322
172,1990-06-23,311742.656101901
173,1990-06-24,110242.694113574
174,1990-06-25,-3588612.54546937
175,1990-06-26,-3715858.93962931
176,1990-06-27,-1169193.98779263
177,1990-06-28,-797436.833541466
178,1990-06-29,0.0
179,1990-06-30,0.0
180,1990-07-01,0.0
181,1990-07-02,-1184411.68769025
182,1990-07-03,-1348503.50957656
183,1990-07-04,-1650068.41140611
184,1990-07-05,-569073.472055424
185,1990-07-06,0.0
186,1990-07-07,0.0
187,1990-07-08,0.0
188,1990-07-09,0.0
189,1990-07-10,0.0
190,1990-07-11,0.0
191,1990-07-12,0.0
192,1990-07-13,0.0
193,1990-07-14,-200350.071481594
194,1990-07-15,-1859030.42881046
195,1990-07-16,-482244.505919366
196,1990-07-17,0.0
197,1990-07-18,0.0
198,1990-07-19,0.0
199,1990-07-20,0.0
200,1990-07-21,0.0
201,1990-07-22,0.0
202,1990-07-23,0.0
203,1990-07-24,0.0
204,1990-07-25,0.0
205,1990-07-26,0.0
206,1990-07-27,0.0
207,1990-07-28,0.0
208,1990-07-29,0.0
209,1990-07-30,0.0
210,1990-07-31,1243790.07619749
211,1990-08-01,0.0
212,1990-08-02,0.0
213,1990-08-03,0.0
214,1990-08-04,0.0
215,1990-08-05,0.0
216,1990-08-06,0.0
217,1990-08-07,0.0
218,1990-08-08,0.0
219,1990-08-09,0.0
220,1990-08-10,0.0
221,1990-08-11,0.0
222,1990-08-12,0.0
223,1990-08-13,0.0
224,1990-08-14,0.0
225,1990-08-15,0.0
226,1990-08-16,0.0
227,1990-08-17,0.0
228,1990-08-18,0.0
229,1990-08-19,0.0
230,1990-08-20,0.0
231,1990-08-21,0.0
232,1990-08-22,0.0
233,1990-08-23,0.0
234,1990-08-24,0.0
235,1990-08-25,0.0
236,1990-08-26,0.0
237,1990-08-27,0.0
238,1990-08-28,0.0
239,1990-08-29,0.0
240,1990-08-30,0.0
241,1990-08-31,0.0
242,1990-09-01,0.0
243,1990-09-02,0.0
244,1990-09-03,0.0
245,1990-09-04,0.0
246,1990-09-05,0.0
247,1990-09-06,0.0
248,1990-09-07,0.0
249,1990-09-08,0.0
250,1990-09-09,0.0
251,1990-09-10,0.0
252,1990-09-11,0.0
253,1990-09-12,0.0
254,1990-09-13,0.0
255,1990-09-14,0.0
256,1990-09-15,0.0
257,1990-09-16,0.0
258,1990-09-17,0.0
259,1990-09-18,0.0
260,1990-09-19,0.0
261,1990-09-20,0.0
262,1990-09-21,0.0
263,1990-09-22,0.0
264,1990-09-23,0.0
265,1990-09-24,0.0
266,1990-09-25,0.0
267,1990-09-26,0.0
268,1990-09-27,0.0
269,1990-09-28,0.0
270,1990-09-29,0.0
271,1990-09-30,0.0
272,1990-10-01,0.0
273,1990-10-02,0.0
274,1990-10-03,0.0
275,1990-10-04,0.0
276,1990-10-05,0.0
277,1990-10-06,0.0
278,1990-10-07,0.0
279,1990-10-08,0.0
280,1990-10-09,0.0
281,1990-10-10,0.0
282,1990-10-11,0.0
283,1990-10-12,0.0
284,1990-10-13,0.0
285,1990-10-14,0.0
286,1990-10-15,0.0
287,1990-10-16,0.0
288,1990-10-17,0.0
289,1990-10-18,0.0
290,1990-10-19,0.0
291,1990-10-20,0.0
292,1990-10-21,0.0
293,1990-10-22,0.0
294,1990-10-23,0.0
295,1990-10-24,0.0
296,1990-10-25,0.0
297,1990-10-26,0.0
298,1990-10-27,0.0
299,1990-10-28,0.0
300,1990-10-29,0.0
301,1990-10-30,0.0
302,1990-10-31,0.0
303,1990-11-01,0.0
304,1990-11-02,0.0
305,1990-11-03,0.0
306,1990-11-04,0.0
307,1990-11-05,0.0
308,1990-11-06,0.0
309,1990-11-07,0.0
310,1990-11-08,0.0
311,1990-11-09,0.0
312,1990-11-10,0.0
313,1990-11-11,0.0
314,1990-11-12,0.0
315,1990-11-13,0.0
316,1990-11-14,0.0
317,1990-11-15,0.0
318,1990-11-16,0.0
319,1990-11-17,0.0
320,1990-11-18,0.0
321,1990-11-19,0.0
322,1990-11-20,0.0
323,1990-11-21,0.0
324,1990-11-22,0.0
325,1990-11-23,0.0
326,1990-11-24,0.0
327,1990-11-25,0.0
328,1990-11-26,0.0
329,1990-11-27,0.0
330,1990-11-28,0.0
331,1990-11-29,900731.253103719
332,1990-11-30,1792312.3136645
333,1990-12-01,0.0
334,1990-12-02,0.0
335,1990-12-03,992453.370332256
336,1990-12-04,1650239.67169434
337,1990-12-05,0.0
338,1990-12-06,854760.098589869
339,1990-12-07,1456519.81994306
340,1990-12-08,2279596.76520912
341,1990-12-09,1408909.45981323
342,1990-12-10,987829.342549862
343,1990-12-11,1631498.90301014
344,1990-12-12,0.0
345,1990-12-13,690717.208214477
346,1990-12-14,1321273.12374691
347,1990-12-15,0.0
348,1990-12-16,0.0
349,1990-12-17,698570.715717907
350,1990-12-18,1180448.23530534
351,1990-12-19,0.0
352,1990-12-20,1242786.98022353
353,1990-12-21,2190835.00439153
354,1990-12-22,0.0
355,1990-12-23,0.0
356,1990-12-24,1358656.79809346
357,1990-12-25,2251412.21491644
358,1990-12-26,0.0
359,1990-12-27,1182919.27660704
360,1990-12-28,1902236.95295706
361,1990-12-29,0.0
362,1990-12-30,0.0
363,1990-12-31,1242884.84324538
364,1991-01-01,1910090.46046049
365,1991-01-02,0.0
366,1991-01-03,989028.16456752
367,1991-01-04,1568230.45938438
368,1991-01-05,0.0
369,1991-01-06,0.0
370,1991-01-07,1008233.7826055
371,1991-01-08,1595607.6397468
372,1991-01-09,0.0
373,1991-01-10,603203.200925472
374,1991-01-11,429496.337142432
375,1991-01-12,0.0
376,1991-01-13,0.0
377,1991-01-14,0.0
378,1991-01-15,0.0
379,1991-01-16,0.0
380,1991-01-17,0.0
381,1991-01-18,0.0
382,1991-01-19,0.0
383,1991-01-20,0.0
384,1991-01-21,0.0
385,1991-01-22,0.0
386,1991-01-23,0.0
387,1991-01-24,0.0
388,1991-01-25,0.0
389,1991-01-26,0.0
390,1991-01-27,0.0
391,1991-01-28,0.0
392,1991-01-29,0.0
393,1991-01-30,0.0
394,1991-01-31,0.0
395,1991-02-01,0.0
396,1991-02-02,0.0
397,1991-02-03,0.0
398,1991-02-04,0.0
399,1991-02-05,0.0
400,1991-02-06,0.0
401,1991-02-07,0.0
402,1991-02-08,0.0
403,1991-02-09,0.0
404,1991-02-10,0.0
405,1991-02-11,0.0
406,1991-02-12,0.0
407,1991-02-13,0.0
408,1991-02-14,0.0
409,1991-02-15,3180597.14162293
410,1991-02-16,2070879.40535939
411,1991-02-17,1523580.4556655
412,1991-02-18,0.0
413,1991-02-19,0.0
414,1991-02-20,0.0
415,1991-02-21,0.0
416,1991-02-22,0.0
417,1991-02-23,0.0
418,1991-02-24,0.0
419,1991-02-25,0.0
420,1991-02-26,0.0
421,1991-02-27,0.0
422,1991-02-28,0.0
423,1991-03-01,0.0
424,1991-03-02,0.0
425,1991-03-03,0.0
426,1991-03-04,0.0
427,1991-03-05,0.0
428,1991-03-06,0.0
429,1991-03-07,0.0
430,1991-03-08,0.0
431,1991-03-09,0.0
432,1991-03-10,0.0
433,1991-03-11,0.0
434,1991-03-12,0.0
435,1991-03-13,0.0
436,1991-03-14,0.0
437,1991-03-15,0.0
438,1991-03-16,0.0
439,1991-03-17,0.0
440,1991-03-18,0.0
441,1991-03-19,0.0
442,1991-03-20,0.0
443,1991-03-21,0.0
444,1991-03-22,0.0
445,1991-03-23,0.0
446,1991-03-24,0.0
447,1991-03-25,0.0
448,1991-03-26,0.0
449,1991-03-27,0.0
450,1991-03-28,1302287.69750809
451,1991-03-29,2070120.96694005
452,1991-03-30,0.0
453,1991-03-31,0.0
454,1991-04-01,0.0
455,1991-04-02,1632355.20445133
456,1991-04-03,1810661.6302613
457,1991-04-04,672710.41219415
458,1991-04-05,0.0
459,1991-04-06,0.0
460,1991-04-07,0.0
461,1991-04-08,0.0
462,1991-04-09,0.0
463,1991-04-10,0.0
464,1991-04-11,0.0
465,1991-04-12,0.0
466,1991-04-13,0.0
467,1991-04-14,0.0
468,1991-04-15,0.0
469,1991-04-16,0.0
470,1991-04-17,1520987.08558648
471,1991-04-18,3218616.92561149
472,1991-04-19,3763444.83400368
473,1991-04-20,2361043.26514345
474,1991-04-21,1736848.44603124
475,1991-04-22,987437.890462464
476,1991-04-23,1322325.1512318
477,1991-04-24,2578641.69422604
478,1991-04-25,2061190.96619628
479,1991-04-26,0.0
480,1991-04-27,0.0
481,1991-04-28,0.0
482,1991-04-29,0.0
483,1991-04-30,967571.697026995
484,1991-05-01,3353863.62180764
485,1991-05-02,2701435.32089182
486,1991-05-03,3184389.3337196
487,1991-05-04,2774392.2036807
488,1991-05-05,2803579.84994734
489,1991-05-06,3525735.553931
490,1991-05-07,3061595.70705381
491,1991-05-08,3947402.84932547
492,1991-05-09,3994670.68887882
493,1991-05-10,4465636.48153002
494,1991-05-11,4179020.15628801
495,1991-05-12,4086074.75128635
496,1991-05-13,4404423.1613631
497,1991-05-14,2468154.34255784
498,1991-05-15,2650522.08377457
499,1991-05-16,940855.092062054
500,1991-05-17,327302.876575987
501,1991-05-18,0.0
502,1991-05-19,0.0
503,1991-05-20,0.0
504,1991-05-21,0.0
505,1991-05-22,0.0
506,1991-05-23,0.0
507,1991-05-24,0.0
508,1991-05-25,0.0
509,1991-05-26,0.0
510,1991-05-27,0.0
511,1991-05-28,0.0
512,1991-05-29,0.0
513,1991-05-30,0.0
514,1991-05-31,0.0
515,1991-06-01,0.0
516,1991-06-02,0.0
517,1991-06-03,0.0
518,1991-06-04,0.0
519,1991-06-05,0.0
520,1991-06-06,0.0
521,1991-06-07,0.0
522,1991-06-08,0.0
523,1991-06-09,0.0
524,1991-06-10,0.0
525,1991-06-11,0.0
526,1991-06-12,0.0
527,1991-06-13,0.0
528,1991-06-14,0.0
529,1991-06-15,0.0
530,1991-06-16,0.0
531,1991-06-17,0.0
532,1991-06-18,0.0
533,1991-06-19,0.0
534,1991-06-20,0.0
535,1991-06-21,0.0
536,1991-06-22,0.0
537,1991-06-23,0.0
538,1991-06-24,0.0
539,1991-06-25,0.0
540,1991-06-26,0.0
541,1991-06-27,0.0
542,1991-06-28,0.0
543,1991-06-29,0.0
544,1991-06-30,0.0
545,1991-07-01,0.0
546,1991-07-02,0.0
547,1991-07-03,0.0
548,1991-07-04,0.0
549,1991-07-05,0.0
550,1991-07-06,0.0
551,1991-07-07,0.0
552,1991-07-08,0.0
553,1991-07-09,0.0
554,1991-07-10,0.0
555,1991-07-11,0.0
556,1991-07-12,0.0
557,1991-07-13,0.0
558,1991-07-14,0.0
559,1991-07-15,0.0
560,1991-07-16,0.0
561,1991-07-17,0.0
562,1991-07-18,0.0
563,1991-07-19,0.0
564,1991-07-20,0.0
565,1991-07-21,
566,1991-07-22,
567,1991-07-23,
568,1991-07-24,
569,1991-07-25,0.0
570,1991-07-26,0.0
571,1991-07-27,0.0
572,1991-07-28,0.0
573,1991-07-29,0.0
574,1991-07-30,0.0
575,1991-07-31,0.0
576,1991-08-01,0.0
577,1991-08-02,0.0
578,1991-08-03,0.0
579,1991-08-04,0.0
580,1991-08-05,0.0
581,1991-08-06,0.0
582,1991-08-07,0.0
583,1991-08-08,0.0
584,1991-08-09,0.0
585,1991-08-10,0.0
586,1991-08-11,0.0
587,1991-08-12,0.0
588,1991-08-13,0.0
589,1991-08-14,0.0
590,1991-08-15,0.0
591,1991-08-16,0.0
592,1991-08-17,0.0
593,1991-08-18,0.0
594,1991-08-19,0.0
595,1991-08-20,0.0
596,1991-08-21,0.0
597,1991-08-22,0.0
598,1991-08-23,0.0
599,1991-08-24,0.0
600,1991-08-25,0.0
601,1991-08-26,0.0
602,1991-08-27,0.0
603,1991-08-28,0.0
604,1991-08-29,0.0
605,1991-08-30,0.0
606,1991-08-31,0.0
607,1991-09-01,0.0
608,1991-09-02,0.0
609,1991-09-03,0.0
610,1991-09-04,0.0
611,1991-09-05,0.0
612,1991-09-06,0.0
613,1991-09-07,0.0
614,1991-09-08,0.0
615,1991-09-09,0.0
616,1991-09-10,0.0
617,1991-09-11,0.0
618,1991-09-12,0.0
619,1991-09-13,0.0
620,1991-09-14,0.0
621,1991-09-15,0.0
622,1991-09-16,0.0
623,1991-09-17,0.0
624,1991-09-18,0.0
625,1991-09-19,0.0
626,1991-09-20,0.0
627,1991-09-21,0.0
628,1991-09-22,0.0
629,1991-09-23,0.0
630,1991-09-24,0.0
631,1991-09-25,0.0
632,1991-09-26,0.0
633,1991-09-27,0.0
634,1991-09-28,0.0
635,1991-09-29,0.0
636,1991-09-30,0.0
637,1991-10-01,0.0
638,1991-10-02,0.0
639,1991-10-03,0.0
640,1991-10-04,0.0
641,1991-10-05,0.0
642,1991-10-06,0.0
643,1991-10-07,0.0
644,1991-10-08,0.0
645,1991-10-09,0.0
646,1991-10-10,0.0
647,1991-10-11,0.0
648,1991-10-12,0.0
649,1991-10-13,0.0
650,1991-10-14,0.0
651,1991-10-15,0.0
652,1991-10-16,0.0
653,1991-10-17,0.0
654,1991-10-18,0.0
655,1991-10-19,0.0
656,1991-10-20,0.0
657,1991-10-21,0.0
658,1991-10-22,0.0
659,1991-10-23,0.0
660,1991-10-24,0.0
661,1991-10-25,0.0
662,1991-10-26,0.0
663,1991-10-27,0.0
664,1991-10-28,0.0
665,1991-10-29,0.0
666,1991-10-30,0.0
667,1991-10-31,0.0
668,1991-11-01,0.0
669,1991-11-02,0.0
670,1991-11-03,0.0
671,1991-11-04,1428090.61209575
672,1991-11-05,0.0
673,1991-11-06,0.0
674,1991-11-07,0.0
675,1991-11-08,0.0
676,1991-11-09,0.0
677,1991-11-10,0.0
678,1991-11-11,1237795.9661092
679,1991-11-12,0.0
680,1991-11-13,1420212.63883686
681,1991-11-14,725116.060394611
682,1991-11-15,2184547.3052377
683,1991-11-16,1169976.89196743
684,1991-11-17,1174845.57730445
685,1991-11-18,2571228.57032093
686,1991-11-19,879470.511606893
687,1991-11-20,0.0
688,1991-11-21,0.0
689,1991-11-22,337945.480202131
690,1991-11-23,0.0
691,1991-11-24,0.0
692,1991-11-25,0.0
693,1991-11-26,690619.345192627
694,1991-11-27,1728627.95219587
695,1991-11-28,659254.24668983
696,1991-11-29,0.0
697,1991-11-30,0.0
698,1991-12-01,0.0
699,1991-12-02,0.0
700,1991-12-03,0.0
701,1991-12-04,0.0
702,1991-12-05,0.0
703,1991-12-06,0.0
704,1991-12-07,0.0
705,1991-12-08,0.0
706,1991-12-09,694851.920887622
707,1991-12-10,0.0
708,1991-12-11,1351586.19476483
709,1991-12-12,0.0
710,1991-12-13,867873.743517715
711,1991-12-14,0.0
712,1991-12-15,0.0
713,1991-12-16,639290.190232512
714,1991-12-17,1519005.35939403
715,1991-12-18,1482306.72620043
716,1991-12-19,871592.538348
717,1991-12-20,2219704.59583717
718,1991-12-21,2171898.50966364
719,1991-12-22,2153010.94644666
720,1991-12-23,2166149.05712997
721,1991-12-24,2130967.30077504
722,1991-12-25,2076579.92638212
723,1991-12-26,726877.594787904
724,1991-12-27,0.0
725,1991-12-28,0.0
726,1991-12-29,0.0
727,1991-12-30,0.0
728,1991-12-31,0.0
729,1992-01-01,0.0
730,1992-01-02,0.0
731,1992-01-03,0.0
732,1992-01-04,0.0
733,1992-01-05,0.0
734,1992-01-06,671071.20657817
735,1992-01-07,662654.986699104
736,1992-01-08,1099613.37925757
737,1992-01-09,1095356.33780711
738,1992-01-10,2334497.92046675
739,1992-01-11,3132130.48005191
740,1992-01-12,3025459.78623585
741,1992-01-13,3209907.11666688
742,1992-01-14,2699184.47138928
743,1992-01-15,2424629.76359023
744,1992-01-16,3196891.33476088
745,1992-01-17,3159189.60559333
746,1992-01-18,3102844.97076342
747,1992-01-19,3056800.41898318
748,1992-01-20,2392041.37731431
749,1992-01-21,2067013.81599633
750,1992-01-22,2041667.29333728
751,1992-01-23,1452409.57302538
752,1992-01-24,648097.862198976
753,1992-01-25,1105974.47567779
754,1992-01-26,1107491.35251646
755,1992-01-27,1767822.09244664
756,1992-01-28,2139995.16454067
757,1992-01-29,2145035.11016592
758,1992-01-30,2150882.42572143
759,1992-01-31,2535288.37554666
760,1992-02-01,2182957.03113264
761,1992-02-02,2193061.38813861
762,1992-02-03,2797120.89050527
763,1992-02-04,2722280.14454579
764,1992-02-05,767270.557056327
765,1992-02-06,0.0
766,1992-02-07,0.0
767,1992-02-08,0.0
768,1992-02-09,0.0
769,1992-02-10,0.0
770,1992-02-11,0.0
771,1992-02-12,0.0
772,1992-02-13,736541.568195552
773,1992-02-14,1732836.0621354
774,1992-02-15,2089571.24253266
775,1992-02-16,2132630.97214648
776,1992-02-17,2149096.42557268
777,1992-02-18,2775835.68325298
778,1992-02-19,3018193.45686351
779,1992-02-20,3030548.66337203
780,1992-02-21,2995660.49608264
781,1992-02-22,2861025.44377306
782,1992-02-23,2843874.94919391
783,1992-02-24,2937407.53232667
784,1992-02-25,900119.609217159
785,1992-02-26,0.0
786,1992-02-27,0.0
787,1992-02-28,0.0
788,1992-02-29,0.0
789,1992-03-01,0.0
790,1992-03-02,1627437.58760339
791,1992-03-03,2513880.83951706
792,1992-03-04,2715282.93848354
793,1992-03-05,2730965.48773494
794,1992-03-06,3452778.67114213
795,1992-03-07,4057058.36530794
796,1992-03-08,4046097.70686079
797,1992-03-09,4482395.52402177
798,1992-03-10,4553541.94090643
799,1992-03-11,4761231.73902674
800,1992-03-12,4732215.35304833
801,1992-03-13,2532939.66302227
802,1992-03-14,2992112.9615406
803,1992-03-15,3049313.89781169
804,1992-03-16,4101561.57449405
805,1992-03-17,4567047.03792167
806,1992-03-18,4550973.03658287
807,1992-03-19,4515815.74598341
808,1992-03-20,1790526.31351574
809,1992-03-21,2205441.06040259
810,1992-03-22,3864806.4588844
811,1992-03-23,1156520.72646311
812,1992-03-24,1377593.29282136
813,1992-03-25,1146073.84888067
814,1992-03-26,0.0
815,1992-03-27,1386254.17025505
816,1992-03-28,2168595.63267621
817,1992-03-29,2179580.75687883
818,1992-03-30,3264930.60070182
819,1992-03-31,3314889.67335604
820,1992-04-01,3620369.09605956
821,1992-04-02,4449464.61716938
822,1992-04-03,1507922.37216956
823,1992-04-04,0.0
824,1992-04-05,2502284.07142788
825,1992-04-06,3920050.1347185
826,1992-04-07,1214675.82719724
827,1992-04-08,0.0
828,1992-04-09,2774979.3818118
829,1992-04-10,2487262.09757397
830,1992-04-11,0.0
831,1992-04-12,0.0
832,1992-04-13,0.0
833,1992-04-14,0.0
834,1992-04-15,2629701.72587606
835,1992-04-16,3754392.50448259
836,1992-04-17,3855729.66360785
837,1992-04-18,3674756.47045248
838,1992-04-19,2539839.00606267
839,1992-04-20,0.0
840,1992-04-21,0.0
841,1992-04-22,2668088.49619657
842,1992-04-23,3725449.51577057
843,1992-04-24,3928662.08064127
844,1992-04-25,3852475.71813135
845,1992-04-26,3983269.64683334
846,1992-04-27,4520366.37649941
847,1992-04-28,4652432.52448545
848,1992-04-29,4632835.45436006
849,1992-04-30,4940932.71289807
850,1992-05-01,5220233.77725683
851,1992-05-02,5073781.7650589
852,1992-05-03,5041951.81720232
853,1992-05-04,5232393.25772164
854,1992-05-05,5592994.02748195
855,1992-05-06,5744681.71134883
856,1992-05-07,5729757.60051677
857,1992-05-08,5768095.43932635
858,1992-05-09,5659785.5398943
859,1992-05-10,5661962.99213046
860,1992-05-11,5823388.04667137
861,1992-05-12,5849077.08990689
862,1992-05-13,5761391.82232965
863,1992-05-14,5470175.9350607
864,1992-05-15,4869712.89874702
865,1992-05-16,4205271.91189916
866,1992-05-17,4239988.81890031
867,1992-05-18,5129392.42722494
868,1992-05-19,5470591.85290357
869,1992-05-20,5499779.49917021
870,1992-05-21,5494861.88232227
871,1992-05-22,5727947.13461255
872,1992-05-23,5514997.19906782
873,1992-05-24,5586314.87624072
874,1992-05-25,5765404.20622549
875,1992-05-26,5888197.83289127
876,1992-05-27,6222277.72373034
877,1992-05-28,6113331.71465628
878,1992-05-29,6041328.99633043
879,1992-05-30,6179560.51469299
880,1992-05-31,6234363.80692877
881,1992-06-01,6064155.54617685
882,1992-06-02,5998049.07491745
883,1992-06-03,5238216.10752169
884,1992-06-04,1441106.39400175
885,1992-06-05,0.0
886,1992-06-06,0.0
887,1992-06-07,0.0
888,1992-06-08,0.0
889,1992-06-09,0.0
890,1992-06-10,0.0
891,1992-06-11,0.0
892,1992-06-12,0.0
893,1992-06-13,1493976.89155599
894,1992-06-14,0.0
895,1992-06-15,0.0
896,1992-06-16,0.0
897,1992-06-17,0.0
898,1992-06-18,0.0
899,1992-06-19,0.0
900,1992-06-20,0.0
901,1992-06-21,0.0
902,1992-06-22,0.0
903,1992-06-23,0.0
904,1992-06-24,0.0
905,1992-06-25,0.0
906,1992-06-26,0.0
907,1992-06-27,0.0
908,1992-06-28,0.0
909,1992-06-29,0.0
910,1992-06-30,0.0
911,1992-07-01,0.0
912,1992-07-02,0.0
913,1992-07-03,0.0
914,1992-07-04,0.0
915,1992-07-05,0.0
916,1992-07-06,0.0
917,1992-07-07,3993961.18197041
918,1992-07-08,5800365.77078125
919,1992-07-09,5862826.84447676
920,1992-07-10,5902290.10803761
921,1992-07-11,5868038.05039025
922,1992-07-12,5889714.70972994
923,1992-07-13,5868723.0915432
924,1992-07-14,6040668.42093295
925,1992-07-15,6180661.4736888
926,1992-07-16,6226485.83366988
927,1992-07-17,6287552.35930403
928,1992-07-18,6209702.32542267
929,1992-07-19,6060289.95681379
930,1992-07-20,6160012.37607853
931,1992-07-21,6028190.88564712
932,1992-07-22,6159523.06096929
933,1992-07-23,6073917.38260635
934,1992-07-24,5646304.90863452
935,1992-07-25,5726161.1344638
936,1992-07-26,5785148.07088364
937,1992-07-27,5853994.70675484
938,1992-07-28,3583719.39437689
939,1992-07-29,2939536.0530519
940,1992-07-30,3924135.91588072
941,1992-07-31,3867277.50018611
942,1992-08-01,3719773.4605033
943,1992-08-02,3541393.63742694
944,1992-08-03,1697703.2372914
945,1992-08-04,0.0
946,1992-08-05,0.0
947,1992-08-06,0.0
948,1992-08-07,0.0
949,1992-08-08,0.0
950,1992-08-09,0.0
951,1992-08-10,0.0
952,1992-08-11,0.0
953,1992-08-12,0.0
954,1992-08-13,0.0
955,1992-08-14,0.0
