,date,S48_S_FLOW_cmd
200,2000-07-20,18398.2481077248
201,2000-07-21,305968.737812774
202,2000-07-22,133631.956335629
203,2000-07-23,41322.6609759936
204,2000-07-24,84333.4590788928
205,2000-07-25,673224.193058861
206,2000-07-26,688123.838135462
207,2000-07-27,708210.223370093
208,2000-07-28,699378.085648166
209,2000-07-29,234626.594884416
210,2000-07-30,50154.79869792
211,2000-07-31,1175457.22119101
212,2000-08-01,1258983.31033964
213,2000-08-02,50448.3877634688
214,2000-08-03,515811.522413779
215,2000-08-04,718314.580376064
216,2000-08-05,714522.388279392
217,2000-08-06,1800410.47872255
218,2000-08-07,2200743.63535381
219,2000-08-08,3114735.32791814
220,2000-08-09,1378327.26548523
221,2000-08-10,1258102.543143
222,2000-08-11,835407.68601911
223,2000-08-12,36918.8249927616
224,2000-08-13,40246.167735648
225,2000-08-14,54852.2237467008
226,2000-08-15,46411.5381121728
227,2000-08-16,48001.8122172288
228,2000-08-17,673566.713635335
229,2000-08-18,719048.553039936
230,2000-08-19,308611.039402714
231,2000-08-20,56393.566340832
232,2000-08-21,61653.703765248
233,2000-08-22,81177.3766242432
234,2000-08-23,81397.5684234048
235,2000-08-24,86070.5277167232
236,2000-08-25,87416.1442671552
237,2000-08-26,84455.7878562048
238,2000-08-27,82571.9246856
239,2000-08-28,101997.734522746
240,2000-08-29,91893.3775167744
241,2000-08-30,89422.336215072
242,2000-08-31,76308.6912872256
243,2000-09-01,61702.6352761728
244,2000-09-02,49445.2917895104
245,2000-09-03,45628.633937376
246,2000-09-04,43964.9625659328
247,2000-09-05,43867.0995440832
248,2000-09-06,45139.318828128
249,2000-09-07,48295.4012827776
250,2000-09-08,50399.456252544
251,2000-09-09,52894.9633097088
252,2000-09-10,49641.0178332096
253,2000-09-11,52063.1276239872
254,2000-09-12,54778.8264803136
255,2000-09-13,56760.552672768
256,2000-09-14,60699.5393022144
257,2000-09-15,62387.67642912
258,2000-09-16,62558.9367173568
259,2000-09-17,93238.9940672064
260,2000-09-18,846319.412955341
261,2000-09-19,1617235.36757556
262,2000-09-20,573134.787462182
263,2000-09-21,623705.504002963
264,2000-09-22,350129.426422406
265,2000-09-23,355071.509025811
266,2000-09-24,334716.000481094
267,2000-09-25,497046.287974118
268,2000-09-26,673860.302700883
269,2000-09-27,58179.5664895872
270,2000-09-28,518380.426737331
271,2000-09-29,680833.043007667
272,2000-09-30,710412.141361709
273,2000-10-01,616757.229451642
274,2000-10-02,589747.035421152
275,2000-10-03,389421.429695021
276,2000-10-04,4650083.81196106
277,2000-10-05,1645419.91786825
278,2000-10-06,1562211.88354063
279,2000-10-07,1494637.46695348
280,2000-10-08,1274567.99656919
281,2000-10-09,559409.498647776
282,2000-10-10,957834.32635296
283,2000-10-11,57029.6759828544
284,2000-10-12,360625.235515776
285,2000-10-13,569220.266588198
286,2000-10-14,56148.908786208
287,2000-10-15,62461.0736955072
288,2000-10-16,79342.4449645632
289,2000-10-17,69507.2112686784
290,2000-10-18,82327.267130976
291,2000-10-19,86266.2537604224
292,2000-10-20,88737.2950621248
293,2000-10-21,89373.4047041472
294,2000-10-22,94193.15853024
295,2000-10-23,98132.1451596864
296,2000-10-24,105887.789641267
297,2000-10-25,107233.406191699
298,2000-10-26,102707.241431155
299,2000-10-27,86682.1716032832
300,2000-10-28,77654.3078376576
301,2000-10-29,76406.5543090752
302,2000-10-30,71366.6086838208
303,2000-10-31,75966.170710752
304,2000-11-01,48075.209483616
305,2000-11-02,55219.2100786368
306,2000-11-03,57127.539004704
307,2000-11-04,55879.7854761216
308,2000-11-05,49249.5657458112
309,2000-11-06,48491.1273264768
310,2000-11-07,44698.9352298048
311,2000-11-08,41420.5239978432
312,2000-11-09,39512.195071776
313,2000-11-10,36307.1811062016
314,2000-11-11,27817.5639607488
315,2000-11-12,24685.9472615616
316,2000-11-13,22973.3443791936
317,2000-11-14,22924.4128682688
318,2000-11-15,18545.0426404992
319,2000-11-16,15804.8780287104
320,2000-11-17,15560.2204740864
321,2000-11-18,11376.576290016
322,2000-11-19,11523.3708227904
323,2000-11-20,18520.5768850368
324,2000-11-21,13823.151836256
325,2000-11-22,14092.2751463424
326,2000-11-23,14850.7135656768
327,2000-11-24,17884.4672430144
328,2000-11-25,26667.673454016
329,2000-11-26,27915.4269825984
330,2000-11-27,24318.9609296256
331,2000-11-28,18985.4262388224
332,2000-11-29,17762.1384657024
333,2000-11-30,15633.6177404736
334,2000-12-01,13749.7545698688
335,2000-12-02,9345.9185866368
336,2000-12-03,11596.7680891776
337,2000-12-04,11694.6311110272
338,2000-12-05,9859.6994513472
339,2000-12-06,11376.576290016
340,2000-12-07,14288.0011900416
341,2000-12-08,8122.6308135168
342,2000-12-09,9933.0967177344
343,2000-12-10,15682.5492513984
344,2000-12-11,15413.425941312
345,2000-12-12,12257.3434866624
346,2000-12-13,10055.4254950464
347,2000-12-14,14752.8505438272
348,2000-12-15,11523.3708227904
349,2000-12-16,9908.630962272
350,2000-12-17,12648.7955740608
351,2000-12-18,5749.452533664
352,2000-12-19,1981.7261924544
353,2000-12-20,685.0411529472
354,2000-12-21,2544.4385680896
355,2000-12-22,880.7671966464
356,2000-12-23,146.7945327744
357,2000-12-24,244.657554624
358,2000-12-25,562.7123756352
359,2000-12-26,1125.4247512704
360,2000-12-27,2984.8221664128
361,2000-12-28,6165.3703765248
362,2000-12-29,1198.8220176576
363,2000-12-30,0.0
364,2000-12-31,0.0
365,2001-01-01,244.657554624
366,2001-01-02,782.9041747968
367,2001-01-03,2617.8358344768
368,2001-01-04,587.1781310976
369,2001-01-05,660.5753974848
370,2001-01-06,1688.1371269056
371,2001-01-07,0.0
372,2001-01-08,24.4657554624
373,2001-01-09,24.4657554624
374,2001-01-10,171.2602882368
375,2001-01-11,0.0
376,2001-01-12,0.0
377,2001-01-13,0.0
378,2001-01-14,0.0
379,2001-01-15,24.4657554624
380,2001-01-16,0.0
381,2001-01-17,0.0
382,2001-01-18,0.0
383,2001-01-19,0.0
384,2001-01-20,611.64388656
385,2001-01-21,146.7945327744
386,2001-01-22,5994.110088288
387,2001-01-23,2617.8358344768
388,2001-01-24,2250.8495025408
389,2001-01-25,2813.561878176
390,2001-01-26,3547.534542048
391,2001-01-27,2813.561878176
392,2001-01-28,1052.0274848832
393,2001-01-29,1639.2056159808
394,2001-01-30,0.0
395,2001-01-31,0.0
396,2001-02-01,0.0
397,2001-02-02,0.0
398,2001-02-03,685.0411529472
399,2001-02-04,562.7123756352
400,2001-02-05,1419.0138168192
401,2001-02-06,2275.3152580032
402,2001-02-07,1467.945327744
403,2001-02-08,1786.0001487552
404,2001-02-09,611.64388656
405,2001-02-10,0.0
406,2001-02-11,48.9315109248
407,2001-02-12,440.3835983232
408,2001-02-13,122.328777312
409,2001-02-14,489.315109248
410,2001-02-15,0.0
411,2001-02-16,0.0
412,2001-02-17,0.0
413,2001-02-18,0.0
414,2001-02-19,0.0
415,2001-02-20,0.0
416,2001-02-21,0.0
417,2001-02-22,0.0
418,2001-02-23,0.0
419,2001-02-24,0.0
420,2001-02-25,0.0
421,2001-02-26,0.0
422,2001-02-27,0.0
423,2001-02-28,0.0
424,2001-03-01,0.0
425,2001-03-02,0.0
426,2001-03-03,0.0
427,2001-03-04,0.0
428,2001-03-05,0.0
429,2001-03-06,0.0
430,2001-03-07,0.0
431,2001-03-08,0.0
432,2001-03-09,0.0
433,2001-03-10,0.0
434,2001-03-11,0.0
435,2001-03-12,0.0
436,2001-03-13,0.0
437,2001-03-14,0.0
438,2001-03-15,0.0
439,2001-03-16,0.0
440,2001-03-17,0.0
441,2001-03-18,0.0
442,2001-03-19,0.0
443,2001-03-20,0.0
444,2001-03-21,0.0
445,2001-03-22,0.0
446,2001-03-23,0.0
447,2001-03-24,0.0
448,2001-03-25,0.0
449,2001-03-26,0.0
450,2001-03-27,0.0
451,2001-03-28,0.0
452,2001-03-29,0.0
453,2001-03-30,0.0
454,2001-03-31,0.0
455,2001-04-01,0.0
456,2001-04-02,146.7945327744
457,2001-04-03,1076.4932403456
458,2001-04-04,1052.0274848832
459,2001-04-05,0.0
460,2001-04-06,0.0
461,2001-04-07,0.0
462,2001-04-08,0.0
463,2001-04-09,0.0
464,2001-04-10,0.0
465,2001-04-11,0.0
466,2001-04-12,0.0
467,2001-04-13,0.0
468,2001-04-14,0.0
469,2001-04-15,0.0
470,2001-04-16,0.0
471,2001-04-17,0.0
472,2001-04-18,0.0
473,2001-04-19,0.0
474,2001-04-20,0.0
475,2001-04-21,0.0
476,2001-04-22,0.0
477,2001-04-23,0.0
478,2001-04-24,0.0
479,2001-04-25,0.0
480,2001-04-26,0.0
481,2001-04-27,0.0
482,2001-04-28,0.0
483,2001-04-29,0.0
484,2001-04-30,0.0
485,2001-05-01,0.0
486,2001-05-02,0.0
487,2001-05-03,0.0
488,2001-05-04,0.0
489,2001-05-05,0.0
490,2001-05-06,0.0
491,2001-05-07,0.0
492,2001-05-08,0.0
493,2001-05-09,0.0
494,2001-05-10,0.0
495,2001-05-11,0.0
496,2001-05-12,0.0
497,2001-05-13,0.0
498,2001-05-14,0.0
499,2001-05-15,0.0
500,2001-05-16,0.0
501,2001-05-17,0.0
502,2001-05-18,0.0
503,2001-05-19,0.0
504,2001-05-20,0.0
505,2001-05-21,0.0
506,2001-05-22,0.0
507,2001-05-23,0.0
508,2001-05-24,0.0
509,2001-05-25,0.0
510,2001-05-26,0.0
511,2001-05-27,0.0
512,2001-05-28,0.0
513,2001-05-29,0.0
514,2001-05-30,0.0
515,2001-05-31,0.0
516,2001-06-01,0.0
517,2001-06-02,0.0
518,2001-06-03,0.0
519,2001-06-04,0.0
520,2001-06-05,0.0
521,2001-06-06,0.0
522,2001-06-07,0.0
523,2001-06-08,0.0
524,2001-06-09,0.0
525,2001-06-10,4232.5756949952
526,2001-06-11,10446.8775824448
527,2001-06-12,7119.5348395584
528,2001-06-13,12086.0831984256
529,2001-06-14,11401.0420454784
530,2001-06-15,8489.6171454528
531,2001-06-16,8269.4253462912
532,2001-06-17,11498.905067328
533,2001-06-18,7780.1102370432
534,2001-06-19,5920.7128219008
535,2001-06-20,8807.671966464
536,2001-06-21,9223.5898093248
537,2001-06-22,5578.1922454272
538,2001-06-23,8171.5623244416
539,2001-06-24,11474.4393118656
540,2001-06-25,618053.914491149
541,2001-06-26,272205.995274662
542,2001-06-27,427514.610949978
543,2001-06-28,1379966.47110121
544,2001-06-29,850062.673541088
545,2001-06-30,80321.0751830592
546,2001-07-01,81373.1026679424
547,2001-07-02,67574.4165871488
548,2001-07-03,58473.155555136
549,2001-07-04,198759.797376538
550,2001-07-05,727831.759250938
551,2001-07-06,730302.80055264
552,2001-07-07,721764.251896262
553,2001-07-08,489902.287379098
554,2001-07-09,207934.455674938
555,2001-07-10,1389924.03357441
556,2001-07-11,1240169.14438906
557,2001-07-12,125240.202212026
558,2001-07-13,147601.902704659
559,2001-07-14,1430610.58490838
560,2001-07-15,1197109.41477523
561,2001-07-16,2488240.72779247
562,2001-07-17,1594041.83139721
563,2001-07-18,1330056.32995791
564,2001-07-19,1332674.16579239
565,2001-07-20,1319609.45237547
566,2001-07-21,1366754.96315151
567,2001-07-22,1375415.8405852
568,2001-07-23,1417863.92631247
569,2001-07-24,1474624.47898524
570,2001-07-25,1407955.2953502
571,2001-07-26,1361250.16817247
572,2001-07-27,527457.222013882
573,2001-07-28,317589.971657414
574,2001-07-29,1472618.28703732
575,2001-07-30,1342680.65977651
576,2001-07-31,148751.793211392
577,2001-08-01,1766060.55805334
578,2001-08-02,3407957.40713501
579,2001-08-03,2564794.07663432
580,2001-08-04,2133364.94481036
581,2001-08-05,1424396.28302093
582,2001-08-06,2059625.15784668
583,2001-08-07,3482577.96129533
584,2001-08-08,3081045.98264642
585,2001-08-09,849597.824187302
586,2001-08-10,509083.439661619
587,2001-08-11,1400199.65086861
588,2001-08-12,1359464.16802372
589,2001-08-13,145815.902555904
590,2001-08-14,405397.568011968
591,2001-08-15,789754.586326272
592,2001-08-16,794892.394973376
593,2001-08-17,790806.613811155
594,2001-08-18,789901.380859046
595,2001-08-19,571201.992780653
596,2001-08-20,90572.2267218048
597,2001-08-21,106010.118418579
598,2001-08-22,812434.341639917
599,2001-08-23,1179273.87904314
600,2001-08-24,72956.8827888768
601,2001-08-25,68650.9098274944
602,2001-08-26,75794.9104225152
603,2001-08-27,86192.8564940352
604,2001-08-28,89128.7471495232
605,2001-08-29,100113.871352141
606,2001-08-30,104737.899134534
607,2001-08-31,99306.5014218816
608,2001-09-01,94584.6106176384
609,2001-09-02,90719.0212545792
610,2001-09-03,82718.7192183744
611,2001-09-04,68332.8550064832
612,2001-09-05,57176.4705156288
613,2001-09-06,55341.5388559488
614,2001-09-07,1581539.83035592
615,2001-09-08,1360589.59277499
616,2001-09-09,2177134.18133259
617,2001-09-10,2309298.19234047
618,2001-09-11,3362230.91017578
619,2001-09-12,6121772.4002908
620,2001-09-13,6118469.52330338
621,2001-09-14,4577909.83334698
622,2001-09-15,4629018.79650793
623,2001-09-16,2934349.31289387
624,2001-09-17,2356835.15520392
625,2001-09-18,2254764.02341478
626,2001-09-19,1250004.37808494
627,2001-09-20,1466697.57421542
628,2001-09-21,846588.536265427
629,2001-09-22,832496.261119085
630,2001-09-23,1342900.85157567
631,2001-09-24,1327071.5077915
632,2001-09-25,875286.867422823
633,2001-09-26,1887557.49967962
634,2001-09-27,2496045.30378497
635,2001-09-28,3218127.61050225
636,2001-09-29,2487041.90577481
637,2001-09-30,2321824.65913722
638,2001-10-01,863396.510268096
639,2001-10-02,755796.117744461
640,2001-10-03,970605.450704333
641,2001-10-04,961479.723916858
642,2001-10-05,667499.206280659
643,2001-10-06,402045.759513619
644,2001-10-07,91012.610320128
645,2001-10-08,758365.022068013
646,2001-10-09,1142722.04038232
647,2001-10-10,116628.256289261
648,2001-10-11,111025.598288371
649,2001-10-12,407697.349025434
650,2001-10-13,790488.558990144
651,2001-10-14,114719.927363194
652,2001-10-15,109924.639292563
653,2001-10-16,113129.653258138
654,2001-10-17,124212.640482605
655,2001-10-18,1576524.35048613
656,2001-10-19,154770.369055142
657,2001-10-20,68112.6632073216
658,2001-10-21,416945.404590221
659,2001-10-22,2510504.56526325
660,2001-10-23,2416213.54371116
661,2001-10-24,678557.727749664
662,2001-10-25,1349604.46857237
663,2001-10-26,2359037.07319553
664,2001-10-27,1422463.4883394
665,2001-10-28,1417423.54271414
666,2001-10-29,1400468.7741787
667,2001-10-30,1097631.65306511
668,2001-10-31,1421827.37869738
669,2001-11-01,1405484.25404849
670,2001-11-02,1395649.02035261
671,2001-11-03,1318875.4797116
672,2001-11-04,107893.981589184
673,2001-11-05,3082073.54437584
674,2001-11-06,3467286.86413133
675,2001-11-07,956978.024911776
676,2001-11-08,2154943.74112819
677,2001-11-09,1436898.28406221
678,2001-11-10,230271.690412109
679,2001-11-11,822905.684977824
680,2001-11-12,1150477.6848639
681,2001-11-13,1317285.20560654
682,2001-11-14,1332918.82334701
683,2001-11-15,287986.40754791
684,2001-11-16,1237135.39071172
685,2001-11-17,664734.575913408
686,2001-11-18,619717.585862592
687,2001-11-19,482905.081316851
688,2001-11-20,818991.16410384
689,2001-11-21,220558.785493536
690,2001-11-22,636525.559865261
691,2001-11-23,119833.270254835
692,2001-11-24,564106.923696557
693,2001-11-25,126194.366675059
694,2001-11-26,291215.887268947
695,2001-11-27,120224.722342234
696,2001-11-28,123307.407530496
697,2001-11-29,127931.43531289
698,2001-11-30,135980.668860019
699,2001-12-01,131601.29863225
700,2001-12-02,136983.764833978
701,2001-12-03,144543.683271859
702,2001-12-04,134145.737200339
703,2001-12-05,111808.502463168
704,2001-12-06,100529.789195002
705,2001-12-07,97300.3094739648
706,2001-12-08,95636.6381025216
707,2001-12-09,503040.398062406
708,2001-12-10,1808949.02737893
709,2001-12-11,1286923.2030777
710,2001-12-12,616194.517076007
711,2001-12-13,613038.434621357
712,2001-12-14,73128.1430771136
713,2001-12-15,77972.3626586688
714,2001-12-16,507003.850447315
715,2001-12-17,73886.581496448
716,2001-12-18,69678.4715569152
717,2001-12-19,69384.8824913664
718,2001-12-20,68014.800185472
719,2001-12-21,62779.1285165184
720,2001-12-22,64540.6629098112
721,2001-12-23,66326.6630585664
722,2001-12-24,72394.1704132416
723,2001-12-25,75378.9925796544
724,2001-12-26,74987.540492256
725,2001-12-27,71562.33472752
726,2001-12-28,70608.1702644864
727,2001-12-29,61555.8407433984
728,2001-12-30,61311.1831887744
729,2001-12-31,68210.5262291712
730,2002-01-01,71586.8004829824
731,2002-01-02,73079.2115661888
732,2002-01-03,64418.3341324992
733,2002-01-04,60112.3611711168
734,2002-01-05,61164.388656
735,2002-01-06,62876.991538368
736,2002-01-07,55145.8128122496
737,2002-01-08,53555.5387071936
738,2002-01-09,58326.3610223616
739,2002-01-10,59769.8405946432
740,2002-01-11,58326.3610223616
741,2002-01-12,49592.0863222848
742,2002-01-13,54534.1689256896
743,2002-01-14,64222.6080888
744,2002-01-15,69800.8003342272
745,2002-01-16,331070.602917197
746,2002-01-17,62681.2654946688
747,2002-01-18,60846.3338349888
748,2002-01-19,61971.7585862592
749,2002-01-20,61727.1010316352
750,2002-01-21,56956.2787164672
751,2002-01-22,58179.5664895872
752,2002-01-23,56026.580008896
753,2002-01-24,48711.3191256384
754,2002-01-25,44038.35983232
755,2002-01-26,37677.263412096
756,2002-01-27,40417.4280238848
757,2002-01-28,41518.3870196928
758,2002-01-29,34521.1809574464
759,2002-01-30,33004.3041187776
760,2002-01-31,35891.2632633408
761,2002-02-01,36356.1126171264
762,2002-02-02,33371.2904507136
763,2002-02-03,33028.76987424
764,2002-02-04,29872.6874195904
765,2002-02-05,28037.7557599104
766,2002-02-06,28551.5366246208
767,2002-02-07,24245.5636632384
768,2002-02-08,18153.5905531008
769,2002-02-09,23340.3307111296
770,2002-02-10,36894.3592372992
771,2002-02-11,384430.415580691
772,2002-02-12,915263.911848384
773,2002-02-13,258872.158547654
774,2002-02-14,42668.2775264256
775,2002-02-15,39585.5923381632
776,2002-02-16,40833.3458667456
777,2002-02-17,42154.4966617152
778,2002-02-18,173633.466516653
779,2002-02-19,109288.529650541
780,2002-02-20,573942.157392442
781,2002-02-21,122524.503355699
782,2002-02-22,208154.647474099
783,2002-02-23,744590.801742682
784,2002-02-24,734339.650203936
785,2002-02-25,83036.7740393856
786,2002-02-26,46974.250487808
787,2002-02-27,34570.1124683712
788,2002-02-28,31781.0163456576
789,2002-03-01,30459.865550688
790,2002-03-02,31047.0436817856
791,2002-03-03,35768.9344860288
792,2002-03-04,41542.8527751552
793,2002-03-05,41738.5788188544
794,2002-03-06,43059.729613824
795,2002-03-07,38704.8251415168
796,2002-03-08,37383.6743465472
797,2002-03-09,37579.4003902464
798,2002-03-10,36258.2495952768
799,2002-03-11,31389.5642582592
800,2002-03-12,32172.468433056
801,2002-03-13,25493.3171918208
802,2002-03-14,22165.9744489344
803,2002-03-15,18936.4947278976
804,2002-03-16,17517.4809110784
805,2002-03-17,15682.5492513984
806,2002-03-18,16661.1794698944
807,2002-03-19,21921.3168943104
808,2002-03-20,23903.0430867648
809,2002-03-21,16538.8506925824
810,2002-03-22,8807.671966464
811,2002-03-23,8269.4253462912
812,2002-03-24,9810.7679404224
813,2002-03-25,11082.9872244672
814,2002-03-26,13872.0833471808
815,2002-03-27,17126.02882368
816,2002-03-28,13823.151836256
817,2002-03-29,16367.5904043456
818,2002-03-30,5235.6716689536
819,2002-03-31,2642.3015899392
820,2002-04-01,1859.3974151424
821,2002-04-02,807.3699302592
822,2002-04-03,7339.72663872
823,2002-04-04,4085.7811622208
824,2002-04-05,440.3835983232
825,2002-04-06,0.0
826,2002-04-07,0.0
827,2002-04-08,0.0
828,2002-04-09,0.0
829,2002-04-10,0.0
830,2002-04-11,0.0
831,2002-04-12,4134.7126731456
832,2002-04-13,1125.4247512704
833,2002-04-14,7706.712970656
834,2002-04-15,12722.192840448
835,2002-04-16,15902.74105056
836,2002-04-17,14141.2066572672
837,2002-04-18,15095.3711203008
838,2002-04-19,15437.8916967744
839,2002-04-20,14165.6724127296
840,2002-04-21,9296.987075712
841,2002-04-22,8073.699302592
842,2002-04-23,7462.055416032
843,2002-04-24,4526.164760544
844,2002-04-25,1370.0823058944
845,2002-04-26,220.1917991616
846,2002-04-27,0.0
847,2002-04-28,0.0
848,2002-04-29,0.0
849,2002-04-30,0.0
850,2002-05-01,0.0
851,2002-05-02,0.0
852,2002-05-03,0.0
853,2002-05-04,0.0
854,2002-05-05,0.0
855,2002-05-06,0.0
856,2002-05-07,0.0
857,2002-05-08,0.0
858,2002-05-09,0.0
859,2002-05-10,0.0
860,2002-05-11,0.0
861,2002-05-12,0.0
862,2002-05-13,0.0
863,2002-05-14,0.0
864,2002-05-15,0.0
865,2002-05-16,0.0
866,2002-05-17,0.0
867,2002-05-18,0.0
868,2002-05-19,0.0
869,2002-05-20,0.0
870,2002-05-21,0.0
871,2002-05-22,0.0
872,2002-05-23,0.0
873,2002-05-24,0.0
874,2002-05-25,0.0
875,2002-05-26,0.0
876,2002-05-27,0.0
877,2002-05-28,0.0
878,2002-05-29,0.0
879,2002-05-30,0.0
880,2002-05-31,0.0
881,2002-06-01,0.0
882,2002-06-02,0.0
883,2002-06-03,0.0
884,2002-06-04,0.0
885,2002-06-05,0.0
886,2002-06-06,0.0
887,2002-06-07,0.0
888,2002-06-08,0.0
889,2002-06-09,0.0
890,2002-06-10,0.0
891,2002-06-11,0.0
892,2002-06-12,0.0
893,2002-06-13,0.0
894,2002-06-14,0.0
895,2002-06-15,0.0
