date,ensemble_01_m^3/d,ensemble_10_m^3/d,ensemble_11_m^3/d,ensemble_12_m^3/d,ensemble_13_m^3/d,ensemble_14_m^3/d,ensemble_15_m^3/d,ensemble_16_m^3/d,ensemble_17_m^3/d,ensemble_18_m^3/d,ensemble_19_m^3/d,ensemble_02_m^3/d,ensemble_20_m^3/d,ensemble_21_m^3/d,ensemble_22_m^3/d,ensemble_23_m^3/d,ensemble_24_m^3/d,ensemble_25_m^3/d,ensemble_26_m^3/d,ensemble_27_m^3/d,ensemble_28_m^3/d,ensemble_29_m^3/d,ensemble_03_m^3/d,ensemble_30_m^3/d,ensemble_31_m^3/d,ensemble_32_m^3/d,ensemble_33_m^3/d,ensemble_34_m^3/d,ensemble_35_m^3/d,ensemble_36_m^3/d,ensemble_37_m^3/d,ensemble_38_m^3/d,ensemble_39_m^3/d,ensemble_04_m^3/d,ensemble_40_m^3/d,ensemble_41_m^3/d,ensemble_42_m^3/d,ensemble_43_m^3/d,ensemble_44_m^3/d,ensemble_45_m^3/d,ensemble_46_m^3/d,ensemble_47_m^3/d,ensemble_48_m^3/d,ensemble_49_m^3/d,ensemble_05_m^3/d,ensemble_50_m^3/d,ensemble_51_m^3/d,ensemble_06_m^3/d,ensemble_07_m^3/d,ensemble_08_m^3/d,ensemble_09_m^3/d,flow_max_m^3/d,flow_75%_m^3/d,flow_avg_m^3/d,flow_25%_m^3/d,flow_min_m^3/d
2025-07-12,389316.30048,387969.27264,387492.22368000005,393571.35792,389293.02108,386948.14128,387363.58056000003,387594.32256,386875.01555999997,387315.28620000003,387267.86772000004,387828.92772000004,390101.94108,387209.43432,387569.98367999995,387251.53488,387607.35708,387905.69952,387449.65548,387530.7138,386760.95568,387503.20944,387630.41076,387435.37248,388772.02475999994,391187.2698,387320.73912,388445.4684,387499.37328,387392.8788,387569.3886,387790.1514,387828.84996,387766.13976,387380.37996000005,387705.41891999997,388561.12236000004,388045.917,387399.21408,387644.07708,388022.59656,387254.55240000004,387055.81296,388659.1356,390441.78144000005,387497.70576000004,387420.99444000004,387265.12559999997,388422.75708,392534.29224,387738.44424,402730.81632,388378.95984,3104535.26304,387220.56372,356214.672
2025-07-13,314061.14556,323835.12828,296628.87096,337264.72092,322024.65300000005,308865.25476,289839.19932,291789.83484,301482.51084,305260.55064,292614.80903999996,309914.86032,372996.94428000005,296753.2092,288801.7578,293229.14003999997,306897.86412,289364.46479999996,301812.74243999994,290694.9276,305986.0104,307047.15684,283741.12944000005,308905.24283999996,334498.4964,347543.57124,294298.4988,289374.579,300166.22088000004,288540.57276,287945.55648,329462.03304,299372.2038,284434.63956000004,303853.38624,278952.28848,297025.28172,301731.60528,290485.48212,288584.29548,285583.8654,300471.43428,356818.61016000004,305407.26432,330534.65772,298692.91836,294773.58216,293617.07388,484357.67208000005,389008.81368,323260.22052,525828.5856,314184.46751999995,2481350.10336,291093.21323999995,218900.41343999997
2025-07-14,248275.10880000002,409402.11996000004,239384.10600000003,300129.62292,333087.59196,298759.25088,269623.70748,220799.24028000003,288405.87732,260602.40268,231471.70632,292095.95868000004,634288.14936,209931.86448,205325.70444,235457.24219999998,333135.65628,197887.99716000003,354438.46512,269164.70532,305500.68324,239150.9988,188430.99984,232896.1194,457773.16968,350374.22424,219480.64560000002,229261.95180000004,299711.52684,228554.06148,218351.5164,321910.13087999995,250847.1558,226440.17316,240209.82324,177855.70679999999,244930.50431999998,647182.872,210733.49124,251443.84284,228921.3036,255914.56656,431246.916,336283.51284,414490.68791999994,415159.46064000006,272716.28316,338822.83476,441153.53784,459490.28975999996,371861.76492,1454551.5168,328767.96564,2406081.21408,229234.02624,155337.83424
2025-07-15,381975.14736,857212.0423200001,193571.34408,585260.51256,678916.0162800001,567298.3262400001,480598.33787999995,282432.88656,348318.32868,251240.08788,226205.76132,556057.7467199999,956771.4653999999,227743.34652,209582.22528,310902.87672,409152.8754,202446.60588,621675.6685200001,319907.8368,404297.65764000005,210977.77752,193802.71356,277820.81136,607101.75324,409609.85471999994,236584.06560000003,282955.64436,626681.8065599999,343433.25324,325358.6886,371340.25344,367880.96808,389682.71424,244515.15791999997,677099.32128,259596.97128,1173046.3902,234933.88068,313711.69536,248553.69264000002,315617.39639999997,718700.72904,577878.67584,712816.75836,410180.92848,536384.8781999999,1080311.391,404342.71308,1026844.6464,562373.07588,1906751.5776000002,570918.52728,3641051.8483200003,263083.7178,169733.4048
2025-07-16,452014.40772,375012.05364,181774.06452,778477.5486000001,603519.201,602422.90704,482739.66036,327107.13732,373046.66748,292803.22044,314575.70724,690935.3406,1009394.4924,271914.40368,270088.3008,556073.5665600001,664823.997,247271.90328,522392.56344000006,392533.70256,518673.61692,229550.65632,236318.229,322364.06028,587707.2255599999,479244.85812,393398.08488,303591.71628,1365904.4364,659477.31984,668063.59524,428196.9020400001,362615.54472,584587.80432,331281.49824000004,592778.14632,285537.5388,841109.022,285079.82832,295209.14616,261650.25,357953.93748,439408.02024,466361.66771999997,558159.42888,436044.17988000007,419205.81023999996,551640.3166799999,422355.27275999996,881645.5152,574902.37728,1597906.3104,585171.77868,3850813.5696,317695.75596,176278.42944
2025-07-17,370013.43996,483939.04679999995,182222.73216,862649.4114,543424.2674400001,446067.0,449141.95872,314459.361,352375.77312,379651.5036,289436.9004,539208.38376,696925.9872,254648.02463999996,244831.54068000003,470476.02924000006,479095.02648,301300.30296,492928.62984000007,387162.7848,517072.07519999996,264795.43032,250577.04995999997,284710.88736,549533.32956,500012.38872,501659.65223999997,294354.31536,1135556.901,641857.27428,900158.3352000001,478422.98676,301475.80836,534779.5748399999,343497.08556000004,470851.41348,276811.48548000003,866966.7924000002,257138.45171999995,279291.11364,233596.55556,334850.30964,328265.8704,355872.1284,549706.73976,364036.89384000003,314646.72048,383569.40556000004,421697.72016,624726.35316,462531.02112,1601058.2688000002,520875.66672,3539290.9046400003,301983.40187999996,175890.56256
2025-07-18,318850.0848,410913.87911999994,187808.75136,801052.7832,464175.20447999996,347950.73016,432029.32632,245219.15807999996,362858.88384,384676.96824,239042.72879999998,445867.21512000007,487396.9152,238465.82736,207397.1304,321075.17208,423983.90304,410573.42423999996,480400.254,352846.00944,388889.23608,336744.61992,268676.93304,283812.46992,489038.91264,467570.7612,445107.5582399999,289659.69792,615873.3760800001,393082.27775999997,682585.0732799999,550358.40096,270435.28968000005,429936.17184,361661.26104,432314.88912,282499.82712,595435.05648,230759.21736,286202.34792000003,246154.57200000001,278014.248,381879.01224,300101.58504000003,480125.61216,266227.39152,278334.94104,375403.5612,458095.84128000005,531570.0384,429663.67272000003,843432.4800000001,459314.79192,1544219.44992,282247.524,180332.19647999998
2025-07-19,306229.62168,253426.57487999997,212624.5356,650890.01952,392584.16232,290391.91416,533884.36176,183448.314,332800.02791999996,521783.27927999996,195962.92200000002,412120.30392,403574.90112000005,241064.16264000002,261346.8348,249607.93031999998,369829.51488000003,584289.26424,475356.99312,250905.4488,282844.88711999997,396602.3844,357426.3132,274534.97184,451325.97792000003,490186.23768,342914.68368,466273.37016000005,359902.35360000003,261816.01056,454659.0372,500400.19296,248495.81976,377176.11768,386098.78176,359379.95112000004,257481.33984000003,459715.90824,251488.33344000002,332981.5608,230080.21055999998,268894.15776,364328.39016,293038.29864000005,496354.71816,196663.24151999998,302017.96296000003,450035.61120000004,450395.48231999995,535630.34808,498150.45576000004,692933.6160000002,451534.60368,1452503.06784,270673.67592,169736.97312
2025-07-20,285506.41752,189669.27168,362255.3712,614705.33232,415395.30240000004,256372.27488,430721.49384,150832.56024000002,318188.53079999995,487974.14063999994,183071.12616,418808.71584,344686.70232,251182.2636,234184.23648000002,203180.80392000003,298077.04944000003,661665.7000800001,360157.47552,232223.87016,231164.33831999998,357013.12248,306229.83551999996,241306.16040000002,471161.55600000004,709601.2775999999,491581.72943999997,417197.9152800001,278901.12024,217120.34232,271653.20136,498101.95512,289215.77040000004,361341.1404,441704.96207999997,275479.82712,245961.67968,483251.9076,209368.93391999998,400071.38976000005,174610.6416,248502.16368,638493.01272,266944.85064,370676.4876,166246.68527999998,309550.10976,364364.65224,409110.88607999997,665047.02672,525497.32152,801816.1919999998,425329.77744,1414535.72832,247141.68336,140967.88992
2025-07-21,295207.12872000004,191304.34848000002,306720.09072,455997.654,504891.50904,229271.16744,335631.96936,150623.45496,358413.91704000003,369181.73304,172629.76392,369945.7488,391529.16648,287608.01976,181978.71048,177927.38856,247745.07504000003,1414546.0056,266896.9008,521061.63192,223483.50792,335124.04751999996,250874.82648000002,288598.31496,441577.08792,719797.31352,600765.78744,646968.67776,284395.36752,201640.7736,190206.50472,538849.1628,312163.98624,350862.06672,418776.40872000006,417869.77031999995,209346.11784,341935.64856,153202.76712,293268.17232,177136.60176,202246.83071999997,501174.14472,287319.40272,365890.13495999994,172143.76824,270000.27432,296285.73552,402266.92392,659080.05696,519688.3492800001,1798898.544,407179.54368,1435454.92224,227241.36359999998,134813.35872000002
